x,y,z
-372.3579228052836,169.11452856700956,0.28689423256669655
-369.5063555317814,168.68533034004437,0.2870714519420875
-366.63527034755873,168.41691472978192,0.28724406976831596
-363.76183773255144,168.1754035625184,0.2874149048811102
-360.88061505881217,168.04359669862555,0.2447451014209857
-357.996587684039,167.94000585259127,0.23774701009195545
-355.1128429198612,167.89327390127227,0.21495332016171098
-352.22990054234526,167.93783814075744,0.15514253457358707
-349.35315312992725,168.07351349252872,0.13822248936901152
-346.47483706669414,168.24572710863458,0.12585916922704063
-343.60426662631494,168.5379067742087,0.08689970302799437
-340.7469435403899,168.93379252538742,0.038664909611410746
-337.8952965561423,169.36653510864738,0.038804977788526915
-335.05492432244637,169.88358610893758,0.03562879080317911
-332.2461832551452,170.54646575434822,-0.058949483287426746
-329.4409565252162,171.22280680144604,-0.06080283462020365
-326.6469111065478,171.9485691405157,-0.06067888427798352
-323.88701392444784,172.79310128439818,-0.06451579606192508
-321.1399697779543,173.67454886030578,-0.13437966049869643
-318.39052862033355,174.55458112615753,-0.16033274096192718
-315.67956348546284,175.54471724242944,-0.16022542563467718
-313.02268110502894,176.6717989251921,-0.1601258134864442
-310.3789134283884,177.83101657317223,-0.16002904982566077
-307.76272108044407,179.05126373487428,-0.18576736921927012
-305.1889903785093,180.3587151227439,-0.25985002351783015
-302.6531994142018,181.73810374438472,-0.25976854089080853
-300.1468707771096,183.1706576812109,-0.25969139615695086
-297.6884231158183,184.68122502368414,-0.2596199704371842
-295.2586529882051,186.2381270440054,-0.25955251029141435
-292.85374878275286,187.8351512491829,-0.30211908868385706
-290.53253566646697,189.55076670849996,-0.35810176595475973
-288.26840305970086,191.3408787516102,-0.3593844941391406
-286.0162409417069,193.1470947048187,-0.35933787251139804
-283.8101562533042,195.00953446848752,-0.35929622505641484
-281.68411980988265,196.96151494243207,-0.36890906969247717
-279.5825850432045,198.9402518110927,-0.4092315128372199
-277.53777113825504,200.97731207342346,-0.40920635857188764
-275.60162379144384,203.1184855407362,-0.4591904594843703
-273.6996354745047,205.28971175392624,-0.4591783457394236
-271.79432656645224,207.4586103107997,-0.47899603009276104
-269.9514612191831,209.68075424663448,-0.509162093063749
-268.1677819390377,211.95089608720951,-0.5091621907404209
-266.44560575284265,214.26752376437403,-0.5446717192049014
-264.8170213131808,216.6504699765346,-0.5591805972203503
-263.2497948829043,219.07442307305078,-0.5591988519450473
-261.752284896163,221.54219670394622,-0.576507694924655
-260.3367700122423,224.05830076132554,-0.6307558227706149
-258.97644105661254,226.60462501464227,-0.6592880364146151
-257.644344385371,229.16524384372323,-0.6895510004264855
-256.33527061660556,231.73789985596989,-0.7198774931128666
-255.10215379407998,234.3482656219813,-0.759412693643696
-253.86465784091,236.95681260020814,-0.7594599989241598
-252.65046351235105,239.57634148121562,-0.7595099566321654
-251.43290652228006,242.1940756839872,-0.7595610842880891
-250.1940800361594,244.80200387306988,-0.7596123986433267
-248.99748762253515,247.42921954782034,-0.7596672238899618
-247.78429821443984,250.0491040746552,-0.7597223937113299
-246.5630104784608,252.664787341495,-0.759778566187246
-245.32568908947314,255.27307047645385,-0.7652944471892154
-244.11472530678492,257.8940037492677,-0.7891105915862782
-242.8817066172828,260.5046311785661,-0.8099537193738722
-241.67924597900299,263.129336369954,-0.810016279050495
-240.49312542309917,265.76154855273603,-0.8100807561397252
-239.31810706622156,268.3986992853921,-0.7939616154760849
-238.09257345905633,271.01277986098535,-0.769213627149488
-236.86401454852881,273.62553230282634,-0.7602785548286388
-235.6636340645149,276.25135939217887,-0.7603476246226981
-234.4803196915683,278.8845087132959,-0.7604189337764089
-233.29179522862177,281.5139442400708,-0.7604913023793214
-232.04547896625513,284.1167842768927,-0.7605616271707198
-230.78854106785155,286.7151145752157,-0.7606327338136117
-229.58120070403243,289.33740862712784,-0.7138959176377239
-228.41800570756607,291.9797724454114,-0.7107868638694076
-227.19998056238938,294.59695923691174,-0.7108641224810416
-225.94602703259994,297.19725159058294,-0.710940620035301
-224.74762283367974,299.82398055459066,-0.6885846438127141
-223.50710563097067,302.4310685700145,-0.661101487618474
-222.24689784926272,305.0284224083957,-0.6415230664384812
-221.0530283810641,307.6569302904201,-0.6112667436599761
-219.85710630760437,310.28434169254035,-0.6113530630223741
-218.59283772894713,312.87987766701303,-0.5795249466251864
-217.36745359944422,315.493752045962,-0.5257853389944902
-216.1689446846816,318.1204016857538,-0.4714352710939871
-214.93969779230514,320.7327532616306,-0.46100966178547886
-213.72886356150627,323.3538500812084,-0.37534153729551134
-212.51368446133955,325.9728685018748,-0.35810470670927486
-211.26148103149154,328.57416562088815,-0.29715218534518173
-210.0610294817111,331.1993496639864,-0.2620779265469997
-208.86217376474025,333.82575845750534,-0.2289796782371743
-207.61475165868353,336.42940854442827,-0.16227244314708422
-206.4000330699671,339.0486256669786,-0.16237209983189227
-205.1933103803751,341.6715190284733,-0.07749575126306132
-203.99365630405754,344.29773849169936,-0.06257676650724371
-202.79905539116288,346.9262755338357,-0.06268151586053819
-201.5447360210856,349.5265937114066,0.006521988791521976
-200.29323538517338,352.1281754365726,0.037111633247261355
-199.09396526543856,354.7541432906115,0.06603467022565196
-197.88170124229157,357.37439330544004,0.16754748428294486
-196.6343724003657,359.9781793070366,0.21134654615652088
-195.43267610225,362.60296167621,0.29638044792998275
-194.23129716147696,365.2277171630733,0.3365603432707247
-192.98163850008382,367.83030293471154,0.41874978691314624
-191.77025367695524,370.4505354261737,0.48062887936975046
-190.60176469365666,373.0907880371185,0.5665552428757317
-189.36132269034067,375.69753047257745,0.6584292750188606
-188.13766079187909,378.31249052277855,0.7565093226610193
-186.8927114164128,380.9173287641587,0.8159315247150334
-185.6900537783754,383.5419066290702,0.9152182443271599
-184.5203823509109,386.1814435710671,0.9774249302464301
-183.2945885199679,388.7952215919808,1.0876154137388836
-182.00861574902814,391.38000864352125,1.2096713092910902
-180.78244973660009,393.99356689071783,1.2868551854286916
-179.62552977366698,396.63877750947904,1.3806759975892815
-178.40265547002502,399.2538396264332,1.4943958365186099
-177.1385798385807,401.8494376920397,1.6037527058003003
-175.9472219288658,404.4790887333951,1.679268468999187
-174.69649124632417,407.0811039484598,1.8339289214342154
-173.4181252348667,409.6699292600487,1.889800377758605
-172.19197138859258,412.28340719823404,1.9963358039648027
-170.98407846090765,414.90544468277653,2.106434598006011
-169.69537341827294,417.4879163223685,2.1765809516747647
-168.37568571211202,420.0557133439354,2.2790894849226797
-167.02392666633983,422.60278646515326,2.3779168975471707
-165.57773194008945,425.09743117307914,2.4805889326180495
-164.01630557262183,427.5253223961655,2.568095466201796
-162.39920120577506,429.9128191371226,2.6459205912416945
-160.67690056265127,432.222766384251,2.683293749104494
-158.7992713962642,434.41448725378496,2.7551329083193483
-156.86256991150822,436.5520978187064,2.863175277089356
-154.7992149393245,438.5645330151724,2.8980499539350264
-152.61109483680048,440.4477220350926,2.9587716533123887
-150.39777337512618,442.30117140639646,3.0136986373449455
-148.10411261323833,444.0519645853258,3.0327832080552897
-145.6978482066403,445.643749194616,3.0986381079843124
-143.20503921484737,447.09975276744103,3.1326816152127126
-140.67303051378173,448.4863958112244,3.1326402239150886
-138.10110213119535,449.79822912774114,3.1326037920649212
-135.4790547519786,451.00640796208074,3.171240487635406
-132.79774188085497,452.07376865255003,3.230790260168634
-130.0721812834551,453.023709760658,3.232543557873989
-127.3178714554389,453.88770010468454,3.232537466281119
-124.52025812802935,454.5983391333608,3.232541904446072
-121.68210565479593,455.1248564511642,3.2325589285472893
-118.82072488520149,455.50552876525705,3.232585510084398
-115.95184872244165,455.8301214894275,3.2715490668549885
-113.07378276184424,456.0522706619745,3.2826507449496813
-110.18905578205646,456.0049920511698,3.2827044621815036
-107.30432551373477,455.9127452975751,3.2827601499620673
-104.4177930817217,455.88822847882886,3.2828097278720056
-101.53482109951008,455.76677362356463,3.2828649013420357
-98.65287494745019,455.5975266781502,3.298064955682949
-95.7670344614826,455.52035645806166,3.332971617267286
-92.88263254836893,455.4120456580911,3.358272802545697
-89.9994434522149,455.2661176589596,3.3830736844724365
-87.11637010538283,455.11421876614475,3.3831245265318945
-84.23278410729372,454.9723582371736,3.383173436715092
-81.35023967432227,454.80953603232774,3.4117725907043828
-78.46799577450184,454.64334796045216,3.4832703001230074
-75.58453479197686,454.5038907464246,3.4833150882244146
-72.69961054421458,454.39734651194874,3.4833561773057133
